,title,hits,hits_grade
6850,重庆大学虎溪校区开展2019年急救技能培训（第二期）,300,25.0
6851,光电工程学院召开2019年七一表彰大会,258,21.5
6852,英语专业组2019年 “外研社·国才杯”全国英语演讲写作阅读大赛重庆大学校选赛举行,392,32.666666666666664
6853,国家发改委对外经济研究所贸易和投资研究室主任王海峰应邀来重庆大学讲学,418,34.833333333333336
6854,土木工程学院召开支部书记座谈会,142,11.833333333333334
6855,土木工程学院开展消防知识培训及消防演练活动,209,17.416666666666668
6856,学校召开院长工作例会2019年第6次会议,1688,100.0
6857,机械工程学院本科七支部开展“学习红岩精神 参观红岩纪念馆”主题党日活动,148,12.333333333333334
6858,重庆大学2019党支部书记“双带头人”培训示范班集中学习顺利完成,367,30.583333333333332
6859,我院学子开展一场“别开生面”列车垃圾分类行动,300,25.0
6860,化学化工学院举行“大学生涯定向与行动”指导讲座,190,15.833333333333334
6861,教务处举行2018-2019学年第二学期教学督导专业教学检查总结会,1119,93.25
6862,馆院企三方协作开启嵌入式学科服务新模式,285,23.75
6863,初心不忘 红心向党 退休老党员缴纳特殊党费,988,82.33333333333333
6864,重庆大学九十华诞 校友捐赠助力母校,713,59.416666666666664
6865,重庆大学首批“弘深博士后青年教师” 岗位申请通过评审,1200,100.0
6866,环保者的长征路：探寻长征起点 体悟长征精神,632,52.666666666666664
6867,【文字斋讲座】第102讲：社会主义核心价值观中的自由、平等、公正、法治概念之关系,543,45.25
6868,药学院教工党支部举办“走红岩、感红岩、学红岩”知识竞赛,138,11.5
6869,校党委副书记陶举虎为生物学院学生讲授形势与政策课,174,14.5
6870,测控系教工党支部与企业党支部开展“不忘初心 牢记使命 学习《实践论》”主题党课,280,23.333333333333332
6871,资源与安全学院开展七一“初心与使命” 主题党日活动,149,12.416666666666666
6872,资源与安全学院领导干部深入支部讲“初心与使命”主题党课,163,13.583333333333334
6873,图书馆第三党支部开展主题党日观影研讨活动,244,20.333333333333332
6874,重庆大学获准增列为可开展学位授权自主审核的单位,2758,100.0
6875,生命科学学院开展“党史知识竞赛”党日活动,308,25.666666666666668
6876,化学化工学院党委举办“不忘初心 牢记使命”主题教育专题党课,221,18.416666666666668
6877,马克思主义学院党委组织教职工党员赴重庆建川博物馆开展“不忘初心，牢记使命”主题党日活动,301,25.083333333333332
6878,资源与安全学院召开入党宣誓暨 “七一”表彰大会,129,10.75
6879,图书馆二支部开展“不忘初心 牢记使命”七一主题党建活动,233,19.416666666666668
6880,化学化工学院举办入党宣誓重温誓词仪式暨“七一”表彰大会,197,16.416666666666668
6881,重庆大学图书馆党总支赴贵阳高校开展党建工作交流,260,21.666666666666668
6882,重庆大学聂建峰教授作为共同通讯作者在《Science》正刊上发表论文,7774,100.0
6883,重庆大学第七届“最受学生欢迎的老师”评选活动落幕,3081,100.0
6884,环保者的长征路“访红色居士 习传承之道”,248,20.666666666666668
6885,资源与安全学院“竹”梦振兴路研究生实践团队深入竹山镇开展实践调研,270,22.5
6886,重庆大学2019年土木工程院士专家系列讲座暨全国暑期学校隆重开幕,361,30.083333333333332
6887,生物工程学院举行“大学生涯定向与行动”讲座,194,16.166666666666668
6888,“共建共享 同心行”重庆大学资安学院暑期“三下乡”社会实践团走进贵阳筑梦工场,439,36.583333333333336
6889,大数据与软件学院研究生分团委 研究生会主席团换届选举代表大会召开,196,16.333333333333332
6890,教育部教师工作司司长一行来重庆大学调研,7673,100.0
6891,生命科学学院党委赴贵州习水开展“不忘初心 牢记使命 再走长征路”主题党日活动,240,20.0
6892,学校召开咨政服务能力建设工作研讨会,1691,100.0
6893,体育学院党委组织党员赴习水开展主题党日活动,226,18.833333333333332
6894,向重大90周年校庆献礼 重大与川大教职工足球队以足球促交流,774,64.5
6895,大数据与软件学院团委学生会举行部长换届竞选会,328,27.333333333333332
6896,校工会举办2019年青年教职工革命传统和理想信念教育培训班,241,20.083333333333332
6897,机关党委举行校部机关2019年教师节表彰推评会,215,17.916666666666668
6898,2019青少年高校科学营重庆大学分营吹响志愿者集结号,213,17.75
6899,航空航天学院举行庆祝建党98周年“七一”表彰暨 “不忘初心，牢记使命”主题教育活动,185,15.416666666666666
6900,“神奇山水 粽情贞丰”重庆大学资安学院暑期“三下乡”社会实践团走进糯食之乡贞丰,340,28.333333333333332
6901,图书馆开展2019暑假前安全消防大检查,172,14.333333333333334
6902,图书馆开展2019年毕业季图书捐赠活动,325,27.083333333333332
6903,【立足岗位守初心 建功立业担使命】“最美女教师”的教育初心,2587,100.0
6904,【立足岗位守初心 建功立业担使命】明兴建：将党务工作“艺术化”,728,60.666666666666664
6905,学校组织召开“超瞬态物质科学实验装置”专家研讨会,1973,100.0
6906,资安学院实践团走进“竹”家乐 探索乡村振兴新模式,327,27.25
6907,学校召开绩效工资工作布置会,438,36.5
6908,重庆大学召开统一战线2019年暑期谈心会,550,45.833333333333336
6909,践行“立德树人”、“三全育人” 光电工程学院坚持“成果导向”强化测控专业实习内涵,239,19.916666666666668
6910,重庆大学资安学院暑期“三下乡”社会实践团走进贵州岩鱼村,215,17.916666666666668
6911,航空航天学院举办2019学术夏令营活动,312,26.0
6912,重庆大学资安学院研究生“竹”梦振兴路实践团队与竹山镇人民政府举行座谈会,262,21.833333333333332
6913,2018级生物科学专业学生前往附属肿瘤医院 南山植物园等地调研学习,207,17.25
6914,我院“绿水青山新思想 科技创新酉阳行”社会实践团队再访酉阳土家族苗族自治县,139,11.583333333333334
6915,重庆大学能源与动力工程学院2018级认知实习动员大会顺利召开,467,38.916666666666664
6916,2019年重庆大学土木工程院士专家系列讲座暨全国暑期学校圆满闭幕,291,24.25
6917,大学科技园开展暑期安全巡查工作,143,11.916666666666666
6918,重庆大学-辛辛那提大学联合学院老兵进课堂团日活动圆满举行,452,37.666666666666664
6919,党委常委会召开2019年第24次会议,928,77.33333333333333
6920,重庆大学数学与统计学院举行“童心港湾 农村留守儿童暑期班”活动启动仪式,257,21.416666666666668
6921,2019年重庆大学土木工程学院国际暑期夏令营第六日活动顺利开展,239,19.916666666666668
6922,机械工程学院召开研究生暑期安全教育大会,158,13.166666666666666
6923,生命科学学院暑期社会实践小组走访酉阳官清,252,21.0
6924,【立足岗位守初心 建功立业担使命】科研人的坚守只为绿水青山梦,2493,100.0
6925,重庆大学成立90周年系列活动：第三十三届“嘉陵江”高管论坛圆满举行,511,42.583333333333336
6926,光电学院2017级测控一、二班联合举办“担当时代责任，做守法大学生”主题团日活动,167,13.916666666666666
6927,光电工程学院召开2016级本科生年级大会,144,12.0
6928,重庆启动2019-2020年度城市癌症早诊早治项目,501,41.75
6929,校领导出席意大利比萨孔子学院2019年理事会议并洽谈合作,1225,100.0
6930,重庆大学进入ESI全球排名前1％学科数首次增至9个,3672,100.0
6931,药学院一行赴泸县科瑞德药业慰问实习学生并就校企合作进行初步交流,268,22.333333333333332
6932,药学院博、硕生党支部联合举办“不忘初心，牢记使命”主题演讲比赛,229,19.083333333333332
6933,重庆市高校期刊研究会简史编撰第三次工作会议在重庆大学召开,224,18.666666666666668
6934,重庆大学举行党委党校2019年春季学期系列培训班交流座谈会,385,32.083333333333336
6935,重庆大学在第五届全国高等学校教师图学与机械课程示范教学与创新教学法观摩竞赛中取得佳绩,211,17.583333333333332
6936,大数据与软件学院“寻梦践行”暑期实践团走进云威科技,350,29.166666666666668
6937,大数据与软件学院“寻梦践行”暑期实践团走进重庆空间视创公司,438,36.5
6938,资源与安全学院一带一路文化交流暑期社会实践团开启“丝路行”,177,14.75
6939,资安学院一带一路文化交流实践团走进蜀锦织秀博物馆,269,22.416666666666668
6940,学校召开2019年第5次党委理论学习中心组学习会,196,16.333333333333332
6941,资安学院一带一路文化交流实践团走进成都故事档案馆,228,19.0
6942,2019化学化工学院举行“优秀大学生暑期夏令营”开营仪式,138,11.5
6943,副校长廖瑞金参加博雅学院行政教工支部“不忘从教初心、牢记教育使命”主题党日学习,212,17.666666666666668
6944,深化国际交流合作 重庆大学代表团访问英国和爱尔兰高校,227,18.916666666666668
6945,计划财务处开展“政府会计制度重难点问题解析”培训会,299,24.916666666666668
6946,【爱国情 奋斗者 重大人】陈甜甜：她是一道微光 守护学生每一步成长,2479,100.0
6947,重庆计算机学会高性能计算专业委员会在渝成立,1275,100.0
6948,学校召开基建工作推进协调会,265,22.083333333333332
6949,重庆大学校级社团学生科幻协会应邀参加重庆科普作协科幻专委会成立大会,446,37.166666666666664
6950,中国电信集团有限公司党组成员、副总经理高同庆一行到虎溪校区调研,1420,100.0
6951,土木工程学院党委赴红岩革命纪念馆开展“不忘初心、牢记使命” 主题教育活动,252,21.0
6952,重庆大学土木工程学院教授仉文岗获Computers and Geotechnics 2019 年Sloan杰出论文奖,854,71.16666666666667
6953,重庆大学资安学院暑期“三下乡”社会实践团走访挖掘“家乡宝藏”的创业青年代表,207,17.25
6954,校领导调研本科招生录取现场,2581,100.0
6955,党委研究生工作部组织2019年暑期赴美国哈佛大学、麻省理工学院访学交流团召开行前教育培训会,312,26.0
6956,药学院2019暑期安全教育大会,169,14.083333333333334
6957,重庆大学科学营志愿者营前筹备工作圆满完成,141,11.75
6958,我院举行“护梁滩河绿水，创美丽中国”实践活动,177,14.75
6959,重庆大学化学化工学院2019年“优秀大学生暑假夏令营”活动圆满结束,137,11.416666666666666
6960,校领导带队开展2019年暑假前安全检查,224,18.666666666666668
6961,重庆大学KAB创业俱乐部喜获2019年全国高校创业社团十强,1140,95.0
6962,我校2019年度国家社科基金项目立项再获丰收,2948,100.0
6963,【立足岗位守初心 建功立业担使命】坚持野外科研 三十年他把论文写在冰天雪地,1597,100.0
6964,生命科学学院举办“拓世众和”硕博论坛,298,24.833333333333332
6965,学校纪委召开全委（扩大）会议,680,56.666666666666664
6966,【文字斋讲座】第103讲：汉马培育与北朝诸王的崛起,272,22.666666666666668
6967,重庆大学2019年本科学生校区搬迁工作顺利完成,1471,100.0
6968,生命科学学院举办2019植物功能基因组与分子育种青年学者论坛,461,38.416666666666664
6969,重大学子“三下乡”开展兴趣课堂：留守儿童的“书法之旅”,267,22.25
6970,广西师范大学2019年处级干部“不忘初心 牢记使命”专题培训班在C校区开班,677,56.416666666666664
6971,我校创始人吕子方先生亲属来校捐赠书籍,789,65.75
6972,微电子与通信工程学院组织学生到新加坡南洋理工大学参加重庆大学-南洋理工大学暑期项目,327,27.25
6973,重庆大学土木工程学院2019年美国密苏里大学夏令营访学活动拉开序幕,292,24.333333333333332
6974,能动学院领导带队参加教育部能动专业教指委会议并成功申办下一届会议,241,20.083333333333332
6975,机械工程学院本科七支部开展炬心主题党日活动,177,14.75
6976,生物工程学院开展暑期安全教育,164,13.666666666666666
6977,“90周年校庆院士讲坛”开讲 付小兵院士来校做专题学术报告,352,29.333333333333332
6978,体育学院开展暑假前安全检查,153,12.75
6979,科营“渝”你同行 2019年青少年高校科学营重庆大学分营营员报到工作顺利开展,173,14.416666666666666
6980,2019 年青少年高校科学营重庆营暨重庆大学分营开营仪式在重庆大学隆重举行,1693,100.0
6981,博雅学院开展2018级本科生小学期特色实践课程,386,32.166666666666664
6982,电气学院侯世英教授出席全国高等学校2019年电气名师大讲堂圆桌访谈,516,43.0
6983,能源与动力工程学院组织教职工赴贵州习水参观学习,151,12.583333333333334
6984,重庆大学师生参加“中国冶金卓越联盟”第五届工程营,207,17.25
6985,重庆大学召开90周年校庆促进学院筹资工作座谈会,356,29.666666666666668
6986,校领导受邀访问陕西省委组织部并看望我校选调生,1986,100.0
6987,董攀：以菌为笔以想象为翼 描绘月球新风貌,203,16.916666666666668
6988,光电工程学院师生代表前往成都参访行业领军企业,237,19.75
6989,大数据与软件学院“寻梦践行”暑期实践团走访重庆市勘测院,324,27.0
6990,教育部深空探测联合研究中心助力2019年青少年高校科学营活动,236,19.666666666666668
6991,重庆大学科学营营员参观访问重庆大学A区,149,12.416666666666666
6992,环境与生态学院召开2019年暑期夏令营行前安全教育培训会,398,33.166666666666664
6993,重庆大学虎溪校区开展2019年暑假前安全大检查,205,17.083333333333332
6994,重庆大学管科学院暑期“三下乡”社会实践团走进赶水镇双龙村,746,62.166666666666664
6995,经管学院“新青年行丝路”实践团队探访沙坪坝区大创慧谷,494,41.166666666666664
6996,经管学院“新青年行丝路”三下乡社会实践团走访调研重庆大创慧谷创业园区,303,25.25
6997,重庆大学计算机学院三下乡团队与杭州海康威视以及恒生电子股份有限公司开展校企联动活动,223,18.583333333333332
6998,青少年高校科学营重庆大学分营营员参加“山水城市 童话家园”主题科学体验活动,145,12.083333333333334
6999,向宏为高校科学营重庆大学分营作《国际量子信息与未来安全发展趋势》专题报告,158,13.166666666666666
7000,姜永东教授专访：立足实验室 铸梦科学营,167,13.916666666666666
7001,科学营特色活动之“探访”煤矿实验室,116,9.666666666666666
7002,重庆大学电气青春逐梦实践团到璧山区福禄镇调研特色文化产业,143,11.916666666666666
7003,【十院联合寻访校友】褚志刚：学于重大，教于重大,268,22.333333333333332
7004,重庆大学电气青春筑梦实践团踏上璧山区福禄镇和平村页岩气管道铺设协助测量之路,130,10.833333333333334
7005,重庆大学“电气青春逐梦实践团”到福禄镇开展民情调查与知识科普,105,8.75
7006,重庆大学电气工程学院举行“传承九秩薪火，助力乡村振兴”社会实践活动出征仪式,117,9.75
7007,重庆大学生物工程学院“探寻儒家文化”实践团调研孔府家酒业有限公司,149,12.416666666666666
7008,重庆大学管理科学与房地产学院“走进秀美赶水”社会实践团赴綦江石房村进行脱贫攻坚调研,685,57.083333333333336
7009,北京理工大学洪家旺教授出席工程科学前沿讲坛并作专题报告,187,15.583333333333334
7010,复兴民族 誓作前锋 重庆大学师生赴石柱中益乡助力美丽乡村建设,2915,100.0
7011,重庆大学开展党建“双创”工作中期评估准备及推进会,1248,100.0
7012,重庆大学科学营营员蔡建浮：与科学结缘结伴的少年,137,11.416666666666666
7013,重庆大学科学营生命科学学院体验活动,211,17.583333333333332
7014,青少年高校科学营重庆大学分营走进土木工程学院,98,8.166666666666666
7015,重庆大学分营特色活动之科创生活初体验,91,7.583333333333333
7016,建筑城规学院举办青少年暑期科学营系列体验活动,156,13.0
7017,重庆大学生物工程学院探寻儒家文化实践团调研曲阜师范大学,191,15.916666666666666
7018,重庆大学管科学院“走进秀美赶水”社会实践团赴赶水镇麻柳村调研,692,57.666666666666664
7019,我校生物工程学院探寻儒家文化实践团参观曲阜师范大学生命科学学院,206,17.166666666666668
7020,生命科学学院“新农人”实践团前往河南南召县云阳镇政府调研,217,18.083333333333332
7021,重庆大学管科学院益微梦实践团举行丁山学校暑期支教开班仪式,177,14.75
7022,重庆大学能动实践团“放飞梦想，展望未来”活动顺利开展,193,16.083333333333332
7023,重庆大学自动化学院2019年暑期”三下乡“利川支教实践活动圆满结束,104,8.666666666666666
7024,重庆大学材料学院聂建峰教授团队研究成果在Nature子刊《Nature communications》上发表,2873,100.0
7025,重大数统学子三下乡 深入乡村走近留守儿童,245,20.416666666666668
7026,重庆大学化学化工学院非遗脱贫实践团于贵州省黔东南州台江县开展实践活动,152,12.666666666666666
7027,重庆大学化学化工学院“弘扬非遗文化，助力脱贫攻坚”非遗脱贫实践团开展非遗传承与脱贫攻坚调研实践活动,164,13.666666666666666
7028,追寻习总书记足迹 座谈中益乡场镇规划,305,25.416666666666668
7029,重庆大学“绿将军”生物农药团队作品“可以喝的农药，助力绿色兴农”荣获第四届全国大学生生命科学创新创业大赛特等奖,1633,100.0
7030,生命科学学院“新农人”实践团前往河南蚕业科学研究院,232,19.333333333333332
7031,重庆大学益微梦实践团第一天教学工作顺利展开,138,11.5
7032,科学营营员登嘉陵以舒啸 临虎溪而研习,154,12.833333333333334
7033,高校科学营重庆大学分营爱国主义人文之旅,164,13.666666666666666
7034,2019年全国青少年高校科学营活动,289,24.083333333333332
7035,2019年青少年高校科学营重庆大学分营闭营仪式暨联欢会完美落幕,453,37.75
7036,重庆大学管科学院“走进秀美赶水”社会实践团走访盐河村产业基地,661,55.083333333333336
7037,重庆大学2019年暑期赴垫江博士生社会实践服务出征仪式暨行前教育圆满召开,189,15.75
7038,重庆大学益微梦实践团于綦江区丁山学校暑期支教第二天教学工作顺利展开,180,15.0
7039,重庆市巫溪县天元乡：走在脱贫致富的路上,2826,100.0
7040,重庆大学“新农人”实践团前往云阳西花园村调查考察,165,13.75
7041,重庆大学生命科学学院“新农人”实践团前往南召云阳镇有机蔬菜种植基地实地考察,253,21.083333333333332
7042,第七届中美生物医学工程暨海内外生物力学学术研讨会开幕式在渝举行,1406,100.0
7043,复兴民族 誓做前锋 “使命行”一分队参观调研中国航发贵州黎阳航空发动机有限公司,273,22.75
7044,复兴民族 誓作前锋 “嘉陵之子”国际组织分队：第九期中国国际公务员能力建设项目,325,27.083333333333332
7045,“重大右玉实践队”初识右卫古镇,374,31.166666666666668
7046,寻访校友肖淞：重大精神 “敢拼，要赢，不服输”,396,33.0
7047,药品健康知识进老区 药学院学子依托学科特长服务群众,232,19.333333333333332
7048,药学院“健康扶贫，红色筑梦”实践团前往重庆市酉阳县南腰界镇龙溪村南龙小学教学,359,29.916666666666668
7049,走近老党员陈希荣：一片红心向党 赤诚之心为民,288,24.0
7050,重庆大学管科学院益微梦实践团完成丁山学校第四天教学任务,168,14.0
7051,重庆市委网信办副主任吴勇军一行调研重庆大学新闻学院,591,49.25
7052,复兴民族 誓作前锋 重庆大学师生助力巫溪天元乡智慧乡村建设,2409,100.0
7053,重庆大学2019年暑期赴垫江博士生社会实践服务团顺利启程,296,24.666666666666668
7054,复兴民族 誓作前锋 重庆大学“使命行”二分队参观调研中国电子科技集团公司第二十八研究所,305,25.416666666666668
7055,计划财务处暑期坚守岗位 扎实推进各项工作,314,26.166666666666668
7056,周旬书记检查暑期工作 慰问在岗职工,2816,100.0
7057,重庆大学学子在第十二届“高教杯”国赛上再获佳绩 续写辉煌,429,35.75
7058,“重大右玉实践队”深入了解右卫古镇历史,287,23.916666666666668
7059,团中央青年发展部副部长刘钢一行到石柱调研重庆大学暑期社会实践活动,375,31.25
7060,重庆大学团队喜获都江堰精华灌溉区新林盘工作营一等奖,793,66.08333333333333
7061,我院师生参加第二届环境岩土力学与工程青年学术论坛,185,15.416666666666666
7062,我院师生参加第十三届全国土力学与岩土工程学术大会,172,14.333333333333334
7063,重庆大学计算机学院实践团走访华勤通讯科技有限公司,288,24.0
7064,我校学生在中国-东盟教育交流周青年创客大赛中取得优异成绩,151,12.583333333333334
7065,“重大右玉实践队”抵达山西省右玉县杀虎口开展旅游资源开发调研活动,250,20.833333333333332
7066,重庆大学“巴蜀材人”实践团寻访宝钢校友,258,21.5
7067,重庆大学博雅学院“三下乡”实践团队探访白岩村,328,27.333333333333332
7068,重庆大学博雅学院“三下乡”实践团队前往秀山调研实践,400,33.333333333333336
7069,“研途实践，助力垫江”重庆大学2019年暑期赴垫江博士生社会实践服务团首日实地调研顺利推进,273,22.75
7070,重庆大学学子荣获ChinaVis 2019数据可视分析挑战赛一等奖等多项佳绩 献礼90周年校庆,2807,100.0
7071,“重大右玉实践队”苍头河湿地公园实地考察圆满结束,721,60.083333333333336
7072,第九届建筑与环境可持续发展国际会议（SuDBE2019）在英国雷丁大学开幕,330,27.5
7073,第七届中美生物医学工程暨海内外生物力学学术研讨会圆满闭幕,412,34.333333333333336
7074,卓越大学联盟第十次校长联席会预备会在重庆大学举行,423,35.25
7075,重庆大学管理科学与房地产学院古镇开发保护实践队前往山西省右玉干部学院参观学习,267,22.25
7076,重庆大学计算机学院暑期社会实践团走访杭州高新企业,290,24.166666666666668
7077,“研途实践，助力垫江”重庆大学2019年暑期赴垫江博士生社会实践服务团第三日：实地调研继续深入开展,250,20.833333333333332
7078,新闻学院团委学生会2019暑期社会实践系列报道 寻访校友：两种身份的转换,277,23.083333333333332
7079,后勤管理处召开暑期管理干部工作会,298,24.833333333333332
7080,重庆大学管科学院益微梦实践团第一阶段家访调研工作顺利展开,174,14.5
7081,重庆大学益微梦实践团于綦江区丁山学校暑期支教趣味运动会顺利展开,205,17.083333333333332
7082,“重大右玉实践队”继续在右玉开展旅游资源开发调研活动,267,22.25
7083,光电工程学院研究生六支部举行“走红岩、感红岩、学红岩”主题党日活动,182,15.166666666666666
7084,第三届国际前沿科技创新大会（ICFTI-2019）暨国际青年学者论坛成功召开,501,41.75
7085,“中国高校电工电子在线开放课程联盟”西南地区工作委员会成立并落户我校,427,35.583333333333336
7086,龙骨行动一分队：广州市南沙区基层挂职锻炼,226,18.833333333333332
7087,重庆大学管科学院益微梦实践团第二阶段家访调研工作顺利展开,143,11.916666666666666
7088,电气工程学院“三下乡”活动：走访福禄居民 助力乡村振兴,212,17.666666666666668
7089,璧山区斑竹村村委会对斑竹村支部书记吴正祥书记：一生有多少个47年？一生辛劳终不悔,266,22.166666666666668
7090,电气青春筑梦实践团前往重庆市璧山区福禄镇协助测量和平村页岩气管道,160,13.333333333333334
7091,电气工程学院暑期“三下乡”：雨中送温情 敬老助振兴,197,16.416666666666668
7092,电气工程学院暑期“三下乡”活动：与书记座谈 共话新时代美丽乡村建设,291,24.25
7093,复兴民族 誓作前锋 使命行三分队：中国航天科工集团第十研究院参观实践活动,371,30.916666666666668
7094,我校教师参加西部高校电工学研究会2019年学术年会并作大会报告,302,25.166666666666668
7095,刘汉龙副校长检查A、B校区地下通道改造工程暑期工作情况,332,27.666666666666668
7096,重庆大学管科学院益微梦实践团于綦江区丁山学校支教调研,227,18.916666666666668
7097,重庆大学“三下乡”团队走进福禄镇 助力乡村振兴,159,13.25
7098,能源与动力工程学院召开本科教育中期提升计划专题研讨会,174,14.5
7099,重庆大学在第十八届海峡两岸大学生辩论赛中荣膺佳绩,306,25.5
7100,张宗益校长调研指导后勤、基建暑期工作,3020,100.0
7101,重庆大学2019年暑期赴垫江博士生社会实践服务团活动总结特辑,213,17.75
7102,重庆大学“微微星辰”支教团为师篇,308,25.666666666666668
7103,“巴蜀材人”团队抵达重庆鸽牌电线电缆有限公司进行调研活动,141,11.75
7104,重庆大学优异生赴美国哈佛大学等顶级名校开展暑期交流学习,713,59.416666666666664
7105,重庆大学土木工程学院“微微星辰”暑期支教团前往白江小学家访留守儿童情况调研,164,13.666666666666666
7106,化学化工学院开展系列暑期实践活动,156,13.0
7107,重庆大学化学化工学院2019年优秀学生赴日访学圆满结束,415,34.583333333333336
7108,重庆大学第三十四届“嘉陵江”高管公开课走进两江新区,174,14.5
7109,重庆大学白鹇鸟合唱团走进云南省绿春县边防军营,338,28.166666666666668
7110,第九届建筑与环境可持续发展国际会议（SuDBE2019）暨绿色与健康建筑国际论坛在英国举办,526,43.833333333333336
7111,“巴蜀材人”社会实践团在渝北区云日创心教育科技有限公司处举行调研活动,220,18.333333333333332
7112,“巴蜀材人”团队展开“察企业精神，承青年之志”主题实践活动,185,15.416666666666666
7113,重庆大学与英国雷丁大学建筑环境领域师生交流会举行,284,23.666666666666668
7114,重庆大学2019年暑假美国哈佛大学、麻省理工学院访学项目顺利开班,370,30.833333333333332
7115,重大学子三下乡：践行垃圾分类，传播低碳理念,117,9.75
7116,重大学子三下乡：唯亲身参与实践，方于甘苦中成长,112,9.333333333333334
7117,重大学子三下乡：实地考察出真知，暑期实践收获丰,111,9.25
7118,重大学子三下乡：走进试点社区，参与绿水蓝天保卫战,93,7.75
7119,复兴民族 誓作前锋 使命行四分队：中国铁建重工集团股份有限公司参观实践活动,398,33.166666666666664
7120,复兴民族 誓作前锋使命行五分队：中国电子科技集团公司第二十八研究所参观实践活动,211,17.583333333333332
7121,复兴民族 誓作前锋 使命行六分队：航空工业直升机研究所参观实践活动,203,16.916666666666668
7122,复兴民族 誓作前锋 龙骨行动二分队：浙江省杭州建德市基层挂职锻炼,204,17.0
7123,复兴民族 誓作前锋 龙骨行动三分队：广西基层挂职锻炼,277,23.083333333333332
7124,复兴民族 誓作前锋 龙骨行动四分队：重庆市璧山区基层挂职锻炼,331,27.583333333333332
7125,复兴民族 誓作前锋 龙骨行动五分队：湖北丹江口市基层挂职锻炼,265,22.083333333333332
7126,重庆大学与江苏省产业技术研究院合作签约暨研究生联合培养基地揭牌仪式在校举行,2677,100.0
7127,复兴民族 誓作前锋 龙骨行动六分队：广东省广州市基层挂职锻炼,227,18.916666666666668
7128,重庆大学大数据与软件学院贵州校友座谈会暨校友会贵州分会筹备会举行,237,19.75
7129,复兴民族 誓作前锋 龙骨行动七分队：四川省基层挂职锻炼,292,24.333333333333332
7130,第五届中国“互联网+”大学生创新创业大赛重庆赛区决赛举行,3548,100.0
7131,重庆大学组织开展2019年暑期家庭经济困难学生家访活动,139,11.583333333333334
7132,我校青年教师林栎阳获全国高校第七届基础力学青年教师讲课比赛理论力学组一等奖,515,42.916666666666664
7133,海外社会实践：英国可持续建筑环境暑期社会实践队“游”文化篇,202,16.833333333333332
7134,重庆大学周绪红教授当选日本工程院外籍院士,6020,100.0
7135,助脱贫攻坚 践理想担当 重庆大学暑期“三下乡”社会实践活动持续开展,267,22.25
7136,重庆大学组织家困生参加能力素质的培训和比赛,126,10.5
7137,贡献重大力量 助力绿春脱贫 廖瑞金一行赴绿春县推进定点扶贫工作,988,82.33333333333333
7138,第三届中国科技期刊青年编辑业务大赛复赛（重庆赛区）在我校举行,273,22.75
7139,守护每一条河流 走进“公众河流”创始人余剑锋,354,29.5
7140,复兴民族 誓作前锋 龙骨行动八分队：重庆市潼南区基层挂职锻炼,350,29.166666666666668
7141,重庆大学在2019年首钢京唐杯第十二届全国大学生节能减排社会实践与科技竞赛获得不俗成绩并获得第十三届竞赛承办权,448,37.333333333333336
7142,重庆大学2019年暑期美国哈佛大学、麻省理工学院访学团结业仪式顺利举行,245,20.416666666666668
7143,寻访校友情连渝贵 薪火相传献礼90校庆,173,14.416666666666666
7144,海外社会实践：英国可持续建筑环境暑期社会实践队“游”文化篇（二）,194,16.166666666666668
7145,海外社会实践：英国可持续建筑环境暑期社会实践队“游”文化篇（三）,169,14.083333333333334
7146,重庆市地震局杜玮局长一行到重庆大学土木工程学院调研,421,35.083333333333336
7147,重大学子实地走访金刀峡镇 宣讲调研助力“美丽乡村”,258,21.5
7148,2019世界大学学术排名最新发布  重庆大学跻身世界前400强,7119,100.0
7149,重庆大学举行知识扶贫“丹巴行”启动仪式,232,19.333333333333332
7150,海外社会实践：英国可持续建筑环境暑期社会实践队“学”文化篇（一）,228,19.0
7151,复兴民族 誓作前锋 使命行七分队：中国电子科技集团第五十四研究所参观实践活动,297,24.75
7152,海外社会实践：英国可持续建筑环境暑期社会实践队“学”文化篇（二）,143,11.916666666666666
7153,海外社会实践：英国可持续建筑环境暑期社会实践队“学”文化篇（三）,158,13.166666666666666
7154,大数据与软件学院召开深圳校友座谈会,461,38.416666666666664
7155,重庆大学师生赴绍兴新昌县参观实践,295,24.583333333333332
7156,2019中国肿瘤学大会圆满落幕,2746,100.0
7157,重庆大学入选首届全国学校国防教育典型案例30强,1705,100.0
7158,2019智博会志愿者上岗誓师会在重庆大学举行,3475,100.0
7159,弘深学院组织开展2019暑期美国哈佛大学学习营,374,31.166666666666668
7160,弘深学院2019年暑期社会实践团队参观八路军驻陕办事处纪念馆活动,249,20.75
7161,重庆大学入选首届全国学校国防教育典型案例30强,340,28.333333333333332
7162,我校智博会布展工作有序推进,245,20.416666666666668
7163,弘深学院2019暑假社会实践团队参观止园及西安事变纪念馆,339,28.25
7164,重庆大学图书馆暑期启动RFID项目建设工作,181,15.083333333333334
7165,明炬副校长带队现场指导2019智博会学校布展工作,246,20.5
7166,弘深学院2019年暑期社会实践团队参观延安市凤凰山革命旧址活动,341,28.416666666666668
7167,重庆大学2019年暑期美国哈佛大学、麻省理工学院访学交流活动圆满成功,306,25.5
7168,重庆大学“寻访红色足迹，弘扬革命传统”社会实践团前往全国旅游扶贫示范村安塞南沟村进行脱贫攻坚调研,206,17.166666666666668
