tags,hits,count,hits_grade
优秀,7035,5,70.35
绿色宜居村镇,1409,1,70.45
第五届互联网+大学生创新创业大赛,1410,1,70.5
云日奖教金捐赠仪式,1411,1,70.55
入选,4239,3,70.65
2018暑期,1415,1,70.75
交流营,1415,1,70.75
庆祝中华人民共和国成立70周年纪念章,1415,1,70.75
集中学习研讨,2831,2,70.775
埃塞俄比亚,1416,1,70.8
民主共和国,1416,1,70.8
七七抗战大礼堂纪念展,1417,1,70.85
校企党建协作,1420,1,71.0
中国电信,1420,1,71.0
国家临床药师培训基地,1423,1,71.15
获批,1423,1,71.15
2018年第38次,1423,1,71.15
2020年,15705,11,71.38636363636364
教师节,4289,3,71.48333333333333
华为成都研究所,1430,1,71.5
京剧团,2864,2,71.6
陈兰,1433,1,71.65
秋季,11466,8,71.6625
李宝荣,1435,1,71.75
院士讲堂,1435,1,71.75
联合微电子,1435,1,71.75
人文社科,5758,4,71.975
学术校庆活动,1441,1,72.05
印度,1441,1,72.05
数论,1441,1,72.05
中国计算机学会服务计算学术会议,1441,1,72.05
五小创新,1443,1,72.15
后勤,26003,18,72.23055555555555
辛辛那提大学,10135,7,72.39285714285715
中央文明办,1448,1,72.4
第48次,1449,1,72.45
梦嘉奖助学金,2901,2,72.525
固原,2904,2,72.6
前沿热点研究方向,2906,2,72.65
金银潭,1455,1,72.75
祝愿,1455,1,72.75
优质农产品,4369,3,72.81666666666666
科技评估,1458,1,72.9
成果管理,1458,1,72.9
特等奖,13124,9,72.91111111111111
Science》主编,1460,1,73.0
受聘仪式,1460,1,73.0
喜报,2920,2,73.0
学术期刊《Nano,1460,1,73.0
期刊发展座谈会,1460,1,73.0
服务重庆三大攻坚战和八项行动计划,1463,1,73.15
重点工作任务,1463,1,73.15
科研工作会,1466,1,73.3
公积金中心,1466,1,73.3
院长,27932,19,73.50526315789475
肿瘤患者就诊,1471,1,73.55
校区间搬迁,1471,1,73.55
优胜杯,2945,2,73.625
国家重点实验室,11799,8,73.74375
科学技术,4427,3,73.78333333333335
改革开放,26580,18,73.83333333333334
挂职,2958,2,73.95
足球队,4447,3,74.11666666666666
党委常委会,37079,25,74.158
合一,1485,1,74.25
肿瘤精准治疗；肿瘤抑制因子p53,1485,1,74.25
MDM2-p53信号通路抑制剂；临床转化医学,1485,1,74.25
知行,1485,1,74.25
典范,1486,1,74.3
道德,1486,1,74.3
社会科学,1487,1,74.35
巴巴多斯,1487,1,74.35
Nature,13396,9,74.42222222222222
国家社科基金重大项目,2977,2,74.425
零突破,1489,1,74.45
社科基金,1489,1,74.45
中华学术外译,1489,1,74.45
政府治理,1490,1,74.5
微创业行动,1490,1,74.5
日中文化交流,1492,1,74.6
返校,5971,4,74.6375
研究生联合培养,2988,2,74.7
合肥工业大学,1497,1,74.85
学科,16483,11,74.92272727272729
纪念奖,1499,1,74.95
杰米·毕肖普,1499,1,74.95
安全文化节,1500,1,75.0
国庆保障,1500,1,75.0
iCAN国际创新创业大赛中国总决赛,1500,1,75.0
首都教育系统,1500,1,75.0
党委书记周旬,1502,1,75.1
欧盟科学院,1502,1,75.1
慰问军训师生,1502,1,75.1
翻译奖,1504,1,75.2
鲁迅文学奖,1504,1,75.2
成飞,1505,1,75.25
中物院,1505,1,75.25
开学典礼,15052,10,75.26
朱恂,3018,2,75.45
总结评估,1509,1,75.45
再次,1510,1,75.5
教育认证,1510,1,75.5
创历史最好成绩,1512,1,75.6
质量管理人员培训合作,1515,1,75.75
军委装发部,1515,1,75.75
折子戏,3038,2,75.95
SCI,3039,2,75.975
学校思想政治理论课,1520,1,76.0
教师座谈会,1520,1,76.0
思政课教师,1520,1,76.0
轩辕种子助学金,1524,1,76.2
学术期刊,7627,5,76.27
校园文艺,1529,1,76.45
领头雁,1529,1,76.45
管理科学,1532,1,76.6
检查交流会,1532,1,76.6
青年基金,1532,1,76.6
重点研发计划,7678,5,76.78
未来教育论坛,1536,1,76.8
教师节表彰,1536,1,76.8
大科学装置,12323,8,77.01875
CASA第三代半导体,1542,1,77.1
秋季双选会,6170,4,77.125
第一名,3086,2,77.15
新冠肺炎,7717,5,77.17
中国日报,3093,2,77.325
一流本科,4641,3,77.35
声乐大赛,1549,1,77.45
优异成绩,1549,1,77.45
开题论证会,4653,3,77.55
创新团队,3108,2,77.7
研究生教育,3112,2,77.8
研团会,3112,2,77.8
交流研讨,3113,2,77.825
云跳绳,1557,1,77.85
附属三峡医院,1559,1,77.95
视频连线,1559,1,77.95
前沿问题,1560,1,78.0
高级研讨班,1560,1,78.0
新作为,1560,1,78.0
数字图书馆,1560,1,78.0
智慧,1560,1,78.0
智博会,15609,10,78.045
就业最受欢迎奖,1563,1,78.15
建设,7832,5,78.32
人民日报,3135,2,78.375
秋季开学,1569,1,78.45
学生代表,4708,3,78.46666666666665
学校,23553,15,78.51
值班,1571,1,78.55
重庆大学附属中心医院,1573,1,78.65
国际传播,3149,2,78.725
急救,1576,1,78.8
黄金四分钟,1576,1,78.8
沙坪坝区,9464,6,78.86666666666666
脱贫致富,3155,2,78.875
Nano,14204,9,78.91111111111111
评估,4741,3,79.01666666666667
重庆三峡中心医院,7903,5,79.03
国际工程,1583,1,79.15
Materials,12685,8,79.28125
心理防护,1587,1,79.35
轻量化,1588,1,79.4
高性能材料,1588,1,79.4
主任,3176,2,79.4
优化科研管理,1589,1,79.45
自主无人系统,1589,1,79.45
任务,1589,1,79.45
学生宿舍调研,1593,1,79.65
辞旧迎新大会,3186,2,79.65
丝路花雨,1593,1,79.65
退休教职工,3186,2,79.65
舞剧,1593,1,79.65
共建,1596,1,79.8
第一株嫩芽,1596,1,79.8
重庆大学璧山先进技术研究院,1596,1,79.8
璧山区人民政府,1596,1,79.8
平安集团,1600,1,80.0
杜鹏,1600,1,80.0
颁奖,14416,9,80.08888888888889
2018年第4次,1602,1,80.1
王俊颜教授,1604,1,80.2
师风,1604,1,80.2
寒假前,1607,1,80.35
集体备课,3215,2,80.375
校级领导班子,4826,3,80.43333333333334
春节致辞,3218,2,80.45
匈牙利,1610,1,80.5
创新与技术,1610,1,80.5
2018年第29次会议,1614,1,80.7
挂牌,3231,2,80.775
学生座谈会,6471,4,80.8875
校长面对面,1621,1,81.05
人才发展,1621,1,81.05
雷朝滋,1622,1,81.1
教育部科技司,1622,1,81.1
博士后创新人才支持计划,1623,1,81.15
产业技术研究院,4873,3,81.21666666666665
近日启动,1625,1,81.25
重点研发计划项目,1625,1,81.25
中国肿瘤学大会,1627,1,81.35
2019届,8165,5,81.65
感恩母校,1633,1,81.65
汪乾荣奖助学金,1633,1,81.65
软件学子,1633,1,81.65
视察,4902,3,81.7
工程学,1634,1,81.7
创业孵化,1634,1,81.7
李俊,1634,1,81.7
人社部,1634,1,81.7
最新,1634,1,81.7
能源,1634,1,81.7
胡陈果,3271,2,81.775
25周年纪念,1637,1,81.85
前锋,6549,4,81.8625
重庆市科协,1639,1,81.95
优秀共产党员,3278,2,81.95
点赞,1641,1,82.05
建党,1641,1,82.05
《概率论与数理统计》,1642,1,82.1
本科教育工作会议,4931,3,82.18333333333334
中国高教学会,1644,1,82.2
本科招生,4943,3,82.38333333333334
大学城,3303,2,82.575
侯世英,3306,2,82.65
原始创新,1653,1,82.65
成果奖,4963,3,82.71666666666665
材料科学与工程学院,4964,3,82.73333333333333
民政政策,1658,1,82.9
中国生物材料学会材料生物力学分会,1659,1,82.95
学科交叉融合,1659,1,82.95
科研工作,3320,2,83.0
陈新中教授,1660,1,83.0
入职仪式,1660,1,83.0
王维,1660,1,83.0
李百战,3325,2,83.125
文化产业,1663,1,83.15
宋永端,8320,5,83.2
留基委,1667,1,83.35
国家公派,1667,1,83.35
副秘书长,1667,1,83.35
七一纪念,1671,1,83.55
贡献奖,3343,2,83.575
品牌推广,1673,1,83.65
刘占芳,1680,1,84.0
中国科技核心,1681,1,84.05
再次入选,1681,1,84.05
科研合作,3365,2,84.125
管理工作,1684,1,84.2
韩国,5058,3,84.3
青春奋斗,1687,1,84.35
告白祖国,1687,1,84.35
图片,1689,1,84.45
城环学院18级,1689,1,84.45
首发,1689,1,84.45
诗书,1689,1,84.45
书法集,1689,1,84.45
生平,1689,1,84.45
部署,3379,2,84.475
三个作用,1691,1,84.55
咨政能力建设,1691,1,84.55
重庆大学创新创业团队,6773,4,84.6625
统战部,6774,4,84.675
加强和改进高校思想政治工作座谈会精神,1694,1,84.7
百度AI,1695,1,84.75
第36次,3391,2,84.775
初具规模,1700,1,85.0
奥特斯科技,1701,1,85.05
人员,3404,2,85.1
文科学科建设,1702,1,85.1
革命历史,1702,1,85.1
红色基因,1702,1,85.1
西柏坡,1702,1,85.1
任命,5109,3,85.15
20个关键科学问题,1707,1,85.35
创新能力培养,1707,1,85.35
刘先成,1707,1,85.35
一推,1714,1,85.7
深化巡视整改,1715,1,85.75
绩效工资方案,1716,1,85.8
意见反馈,1716,1,85.8
王恩哥院士,1720,1,86.0
《自然∙通讯》,1722,1,86.1
韩德专和温维佳团队,1722,1,86.1
在线答辩,1724,1,86.2
中国工程物理研究院,1724,1,86.2
博士答辩,1724,1,86.2
中澳科技创新,1727,1,86.35
主办,1727,1,86.35
特高,1727,1,86.35
电网,1727,1,86.35
产业化论坛,1727,1,86.35
一等奖,32920,19,86.63157894736841
苏晓杰,1733,1,86.65
高被引科学,1733,1,86.65
杨士中院士,1738,1,86.9
团市委,1740,1,87.0
校科协,1742,1,87.1
第7次,1742,1,87.1
全球重大挑战论坛协作实验室竞赛第二名,1743,1,87.15
+馆藏,1745,1,87.25
声音图书馆,1745,1,87.25
数学建模,3500,2,87.5
中共党史党建,1754,1,87.7
第十四届大学生年度人物,1754,1,87.7
李力,1754,1,87.7
第三轮,1755,1,87.75
MBA助力,1756,1,87.8
全体,7024,4,87.8
课程思政,1760,1,88.0
国际合作学部,3528,2,88.2
动力学院,7064,4,88.3
资源回用,1767,1,88.35
废水处理,1767,1,88.35
年度,19441,11,88.36818181818182
华为公司,1771,1,88.55
全民营业周,1771,1,88.55
赵勇,1771,1,88.55
示范,1776,1,88.8
青木关,1777,1,88.85
2018年第35次,1778,1,88.9
督导,3557,2,88.925
多项佳绩,1779,1,88.95
全国学生最具影响力百强社团,1779,1,88.95
重庆大学创新创业社团,1779,1,88.95
Novoselov,1780,1,89.0
诺贝尔奖,1780,1,89.0
二级党组组,1781,1,89.05
国家社科基金,26735,15,89.11666666666666
任务分解,1784,1,89.2
动员大会,10709,6,89.24166666666666
马寅初,1786,1,89.3
大剧院,1786,1,89.3
高雅艺术进校园,1786,1,89.3
白蛇传,1786,1,89.3
科教发展战略,1787,1,89.35
重庆市委,16088,9,89.37777777777778
华夏建设科学技术,1788,1,89.4
产业发展,1807,1,90.35
Energy,5427,3,90.45
白求恩,1810,1,90.5
爱国,21736,12,90.56666666666666
爱思唯尔,3624,2,90.6
课题组,7267,4,90.8375
专项,1818,1,90.9
团中央,1818,1,90.9
中国政府,1818,1,90.9
战略,9090,5,90.9
科学研究优秀成果奖,3638,2,90.95
2018年第13次,1819,1,90.95
院士,54615,30,91.025
跑步,1821,1,91.05
传统非裔大学校长,1825,1,91.25
HBCU,1825,1,91.25
CCPC,1827,1,91.35
科技核心期刊,1828,1,91.4
高级论坛,1833,1,91.65
英语院长,1833,1,91.65
青春告白祖国,3666,2,91.65
系主任,1833,1,91.65
外事工作,5507,3,91.78333333333335
中国科技论文在线优秀期刊奖,1838,1,91.9
政府,3679,2,91.975
盟盟合作,1840,1,92.0
访问台湾高校,1840,1,92.0
两岸交流,1840,1,92.0
出版,5522,3,92.03333333333335
助教培训,7370,4,92.125
肺炎疫情防控工作,5540,3,92.33333333333334
中益乡,3699,2,92.475
版画,1850,1,92.5
戚序,1850,1,92.5
第18次,1854,1,92.7
中国工程院,37092,20,92.73
复试,3718,2,92.95
对外经济贸易大学,1860,1,93.0
世界,3725,2,93.125
胡陈果教授课题组,3731,2,93.275
干部大会,9336,5,93.36
外籍院士,3736,2,93.4
督查,1869,1,93.45
校园环境,1869,1,93.45
立德,3746,2,93.65
树人,3746,2,93.65
在线教育,1873,1,93.65
国际处,1874,1,93.7
校友捐赠,1876,1,93.8
智慧校园智能播控系统,1876,1,93.8
辛辛那提市市长,1878,1,93.9
李小俚教授,1880,1,94.0
出版基金,1880,1,94.0
北京师范大学,1880,1,94.0
燃料,3767,2,94.175
2018年第22次,1886,1,94.3
团队建设,3772,2,94.3
军民,7551,4,94.3875
援卾医疗队,3787,2,94.675
重症组,3787,2,94.675
90载,1901,1,95.05
合作办学,3803,2,95.075
中国-几内亚,1902,1,95.1
张宗益校长,3807,2,95.175
参训,1908,1,95.4
国土空间,1914,1,95.7
挑战杯竞赛,1918,1,95.9
高校联盟,9617,5,96.17
校长,34624,18,96.17777777777778
人大复印报刊资料,3850,2,96.25
评估材料,1925,1,96.25
审核咨询,1925,1,96.25
张宗益,54002,28,96.43214285714286
博士后国际交流计划,1929,1,96.45
学术交流项目,1929,1,96.45
夏目漱石,1930,1,96.5
鲁迅,1930,1,96.5
成就,3868,2,96.7
万曼璐,3874,2,96.85
陈果,1941,1,97.05
交流学术,1947,1,97.35
地震,3896,2,97.4
国际用户体验创新大赛,1949,1,97.45
银奖,1949,1,97.45
艺术学院工业设计系,1949,1,97.45
贺州,1950,1,97.5
五人制邀请赛,1950,1,97.5
智慧物联,1953,1,97.65
产业赋能,1953,1,97.65
高峰论坛,1953,1,97.65
2019年智博会,1953,1,97.65
中国侨界贡献奖,1956,1,97.8
宋永端教授,1956,1,97.8
校园招聘,1957,1,97.85
航空工业成飞,1957,1,97.85
账号,1959,1,97.95
无线,1959,1,97.95
全球,1959,1,97.95
eduroam,1959,1,97.95
2019年第6次,1961,1,98.05
政务部长,1962,1,98.1
脱贫,3927,2,98.175
黄大年,1964,1,98.2
科普中国共建基地,1968,1,98.4
90周年校庆,43319,22,98.45227272727271
结构材料,1970,1,98.5
火热,1970,1,98.5
能动学科发展与人才培养研讨会,1975,1,98.75
校长办公会,1977,1,98.85
教职员工,1982,1,99.1
国家重点研发专项,1988,1,99.4
重庆大学科技园,1989,1,99.45
四川省教育厅厅长,1989,1,99.45
百强科技期刊,1989,1,99.45
全国一等奖,1990,1,99.5
西浦全国大学教学创新大赛,1990,1,99.5
安全工作,5970,3,99.5
虚拟仿真,1992,1,99.6
第十六届挑战杯重庆市选拔赛决赛,1993,1,99.65
学术之星,1994,1,99.7
评选活动,1994,1,99.7
领军期刊,2656,1,100.0
《烈火中永生》,5224,1,100.0
新冠肺炎疫情应急科研项目,2205,1,100.0
新加坡高校,2076,1,100.0
中国互联网+大赛重庆赛区,2293,1,100.0
李晓红,19989,3,100.0
航空,2136,1,100.0
智慧乡村,2409,1,100.0
《镁合金学报》,2656,1,100.0
中共中央,17142,2,100.0
中国产学研合作创新大会,2629,1,100.0
新型微生物,4322,2,100.0
李亦舟研究成果,5985,1,100.0
机械传动,3361,1,100.0
新学期干部大会,7492,2,100.0
舒立春,21411,3,100.0
联合会,2350,1,100.0
联合国,2248,1,100.0
一流学科群,2473,1,100.0
中共重庆大学委员会,2326,1,100.0
艺术类,2004,1,100.0
整改,14725,4,100.0
李静,4013,1,100.0
标准,2187,1,100.0
《Nano,4376,2,100.0
《Nature,5841,1,100.0
苟坪,2087,1,100.0
林毅夫,2852,1,100.0
教育建设,2909,1,100.0
青年学者学术交流研讨会,2239,1,100.0
教育部初验收,2571,1,100.0
节能减排大赛,8022,1,100.0
杨永川《Nature,2526,1,100.0
青年干部培训班,2191,1,100.0
聂建峰,10647,2,100.0
数学泰斗,2136,1,100.0
领导干部讲台,2149,1,100.0
杨军,2507,1,100.0
杨俊,2017,1,100.0
数据可视分析挑战赛,2807,1,100.0
青年教师教学基本比赛,2150,1,100.0
杨丹,4435,2,100.0
两项,2629,1,100.0
杜占元,5240,1,100.0
文化名家,2017,1,100.0
未来学习研究中心,2058,1,100.0
期刊编委,2615,1,100.0
一流本科专业,5490,1,100.0
日本横滨国立大学,2764,1,100.0
项目开工,2634,1,100.0
万满璐,2587,1,100.0
项目启动,4872,2,100.0
能源与动力学院,3729,1,100.0
万立骏,2531,1,100.0
春季运动会,9812,4,100.0
能力,4114,1,100.0
韩国高丽大学,2764,1,100.0
万钢,4973,1,100.0
暑期检查,2816,1,100.0
智能超算,4504,2,100.0
普及基地,2326,1,100.0
专利,2687,1,100.0
顶级期刊,2454,1,100.0
不断,3443,1,100.0
智能引领,2328,1,100.0
智能制造,2095,1,100.0
胡文容,5041,2,100.0
智库建设,2432,1,100.0
肿瘤中心,2309,1,100.0
万州区,8397,1,100.0
日本工程院,6020,1,100.0
万余,7311,1,100.0
自主审核单位,2758,1,100.0
一流本科建设,2648,1,100.0
三菱电机杯,3016,1,100.0
新晋,3470,1,100.0
联合学院,4669,1,100.0
新生报告,2420,1,100.0
朗基地产,3015,1,100.0
一线教职工,3966,1,100.0
新疆办调研,2212,1,100.0
顺利验收,2596,1,100.0
服务,8772,2,100.0
新提升,2123,1,100.0
月球,13965,3,100.0
最老师,3081,1,100.0
东西部高校课程共享联盟,2330,1,100.0
最美高校辅导员,2539,1,100.0
东盟,2346,1,100.0
最美奋斗者,4045,1,100.0
新结构经济学,2852,1,100.0
新进,3480,1,100.0
世界大学,7119,1,100.0
万人计划,6221,2,100.0
世界一流学科排名,2978,1,100.0
新突破,2010,1,100.0
景观,2268,1,100.0
重庆地大研究院,2061,1,100.0
of,4093,1,100.0
高校辅导员年度人物,2539,1,100.0
社科基金项目,2948,1,100.0
神经科学,2950,1,100.0
科发,6313,3,100.0
2019人工智能创新发展论坛,2328,1,100.0
科委,2397,1,100.0
2019年中国肿瘤学大会,2746,1,100.0
科学出版社,2025,1,100.0
高等学校,2402,1,100.0
高等学校科学研究优秀成果奖（科学技术）,3088,1,100.0
精算学研究,2611,1,100.0
科技成果,6992,3,100.0
2018年第8次,2389,1,100.0
科技日报,7710,3,100.0
科学家,2691,1,100.0
硕士授权点,3748,1,100.0
研究成果,34997,12,100.0
高校环境教学改革与创新研讨会,2216,1,100.0
生态学,4183,2,100.0
组织部,14142,6,100.0
生物科普试验载荷项目,3133,1,100.0
高新,2820,1,100.0
电力,2712,1,100.0
癌症,4138,1,100.0
百千万人才工程,2163,1,100.0
目光,3404,1,100.0
直属附属医院,6341,1,100.0
看望,3303,1,100.0
纪念晚会,2442,1,100.0
纪念大会,18893,2,100.0
研究前沿,3322,1,100.0
研究团队,2319,1,100.0
2019年第10次,2041,1,100.0
2018年第5次,2767,1,100.0
高被引学者,3322,1,100.0
科普载荷,4375,1,100.0
科研创新,2843,1,100.0
第6次会议,3239,1,100.0
第9次,3214,1,100.0
2018届,15166,4,100.0
签约,60581,4,100.0
2017年第49次会议,2166,1,100.0
第二支部,5224,1,100.0
第五届中国互联网+大学生创新创业大赛,5060,2,100.0
2017届毕业典礼暨授位仪式,6510,1,100.0
齐爱民教授,2303,1,100.0
第十六届挑战杯重庆大学选拔赛,2548,1,100.0
龙勇,2689,1,100.0
18级,3767,1,100.0
第四批国家万人计划,3404,1,100.0
111计划,2049,1,100.0
第四批,2326,1,100.0
2018年度,11069,4,100.0
生态圈,2832,1,100.0
第5位,4371,1,100.0
黄河,4575,1,100.0
科研工作者,4879,1,100.0
2018年第34次,2340,1,100.0
科研机构,2239,1,100.0
鲁昕,2212,1,100.0
突发公共卫生事件,2083,1,100.0
鲜学福,5439,2,100.0
突破,17237,2,100.0
立新南楼,3087,1,100.0
2018年第23次,2646,1,100.0
2018年第1次,2311,1,100.0
立项,6044,2,100.0
第28次,2000,1,100.0
黄政,3022,1,100.0
黄文彬,4957,1,100.0
黄晓旭,2711,1,100.0
第3次会议,2841,1,100.0
甘孟瑜,2929,1,100.0
2项,2400,1,100.0
高手,2381,1,100.0
校长有约,9173,2,100.0
Nature子刊,14951,5,100.0
首次,4341,2,100.0
校长论坛,8200,3,100.0
校领导；校园环境,2786,1,100.0
核心期刊,3577,1,100.0
植树节,2294,1,100.0
欧盟玛丽·居里学者人才计划,3477,1,100.0
署名文章,2557,1,100.0
罗玥宽,2621,1,100.0
教育工委书记,3022,1,100.0
KETI,3178,1,100.0
JMA,2813,1,100.0
民族,4981,1,100.0
JACS,2324,1,100.0
ODS钢,2980,1,100.0
IEHB,2139,1,100.0
Org,3727,1,100.0
校长张宗益,2076,1,100.0
风电,2049,1,100.0
iCAN国际创新创业大赛国际总决赛,2425,1,100.0
标杆,2926,1,100.0
校党委书记,2946,1,100.0
energy,4322,2,100.0
communications》,5841,1,100.0
cell子刊,10162,1,100.0
UT100B型临床用血氧仪,2337,1,100.0
校园及周边环境整治,2936,1,100.0
SuDBE,2139,1,100.0
Science子刊,4789,2,100.0
Science》,6743,3,100.0
SSCI,2303,1,100.0
校董会,2137,1,100.0
校长任命,34380,1,100.0
Research,4093,1,100.0
science正刊,7774,1,100.0
氛围,6544,1,100.0
江跃全,2309,1,100.0
漫画,6034,1,100.0
Accounts,4093,1,100.0
热电,2691,1,100.0
焦艳鹏,2454,1,100.0
ACM-ICPC,2048,1,100.0
90年校庆,2346,1,100.0
90周贺信,3594,1,100.0
